action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2677919,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc([N+](=O)[O-])cc1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '12.65', 'le': '0.26', 'lle': '1.22', 'sei': '3.84'}",CHEMBL564937,,CHEMBL564937,4.41,0,http://www.openphacts.org/units/Nanomolar,821553,=,1,1,=,,IC50,nM,,39000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,39.0
,,2677920,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(OC)ccc1OC,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL564004,,CHEMBL564004,,0,http://www.openphacts.org/units/Nanomolar,821554,>,1,1,>,,IC50,nM,,28000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,28.0
,,2677921,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '12.51', 'le': '0.29', 'lle': '0.07', 'sei': '6.49'}",CHEMBL556091,,CHEMBL556091,4.66,0,http://www.openphacts.org/units/Nanomolar,821555,=,1,1,=,,IC50,nM,,22000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,22.0
,,2677922,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(Cl)cc(Cl)c1,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL560912,,CHEMBL560912,,0,http://www.openphacts.org/units/Nanomolar,821556,>,1,1,>,,IC50,nM,,2800.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,2.8
,,2677923,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc2ccccc2c1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '12.88', 'le': '0.26', 'lle': '0.12', 'sei': '6.34'}",CHEMBL550296,,CHEMBL550296,4.55,0,http://www.openphacts.org/units/Nanomolar,821557,=,1,1,=,,IC50,nM,,28000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,28.0
,,2677924,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL550842,,CHEMBL550842,,0,http://www.openphacts.org/units/Nanomolar,820202,>,1,1,>,,IC50,nM,,33000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,33.0
,,2677925,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(F)cc1,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL538143,,CHEMBL538143,,0,http://www.openphacts.org/units/Nanomolar,820203,>,1,1,>,,IC50,nM,,31000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,31.0
,,2677926,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Br)cc1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '11.87', 'le': '0.30', 'lle': '0.50', 'sei': '6.32'}",CHEMBL565179,,CHEMBL565179,4.54,0,http://www.openphacts.org/units/Nanomolar,820204,=,1,1,=,,IC50,nM,,29000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,29.0
,,2677927,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1Cl,,,CHEMBL1151945,J Med Chem,2009,,CHEMBL551768,,CHEMBL551768,,0,http://www.openphacts.org/units/Nanomolar,820207,>,1,1,>,,IC50,nM,,33000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,33.0
,,2677928,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151945,J Med Chem,2009,,CHEMBL225072,PEMETREXED,CHEMBL225072,3.64,1,http://www.openphacts.org/units/Nanomolar,820282,=,1,1,=,,IC50,nM,,230000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,230.0
,,2677929,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '9.71', 'le': '0.18', 'lle': '3.45', 'sei': '2.60'}",CHEMBL389051,,CHEMBL389051,4.64,0,http://www.openphacts.org/units/Nanomolar,820283,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,23.0
,,2677930,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '17.73', 'le': '0.33', 'lle': '7.79', 'sei': '3.83'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.06,1,http://www.openphacts.org/units/Nanomolar,820284,=,1,1,=,,IC50,nM,,8.8,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0088
,,2677931,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '27.56', 'le': '0.52', 'lle': '6.74', 'sei': '7.58'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,8.00,1,http://www.openphacts.org/units/Nanomolar,820285,=,1,1,=,,IC50,nM,,10.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.01
,,2677975,[],CHEMBL1062970,Inhibition of Escherichia coli dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(OC)cc(OC)c1,,,CHEMBL1151945,J Med Chem,2009,"{'bei': '12.57', 'le': '0.26', 'lle': '1.27', 'sei': '5.06'}",CHEMBL563212,,CHEMBL563212,4.57,0,http://www.openphacts.org/units/Nanomolar,820206,=,1,1,=,,IC50,nM,,27000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,27.0
,,3106629,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Sc1oc2nc(N)nc(N)c2c1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL598090,,CHEMBL598090,,0,http://www.openphacts.org/units/Nanomolar,884446,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106633,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2c(F)c(F)c(C(F)(F)F)c(F)c2F)oc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL604722,,CHEMBL604722,,0,http://www.openphacts.org/units/Nanomolar,884445,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106637,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Sc2oc3nc(N)nc(N)c3c2C)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL597885,,CHEMBL597885,,0,http://www.openphacts.org/units/Nanomolar,884444,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106641,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(Sc2oc3nc(N)nc(N)c3c2C)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL596681,,CHEMBL596681,,0,http://www.openphacts.org/units/Nanomolar,884363,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106645,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2c(Cl)cccc2Cl)oc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL596680,,CHEMBL596680,,0,http://www.openphacts.org/units/Nanomolar,884362,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106649,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C)c1Sc1oc2nc(N)nc(N)c2c1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL609896,,CHEMBL609896,,0,http://www.openphacts.org/units/Nanomolar,884361,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106653,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2ccc3ccccc3c2)oc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL596673,,CHEMBL596673,,0,http://www.openphacts.org/units/Nanomolar,884360,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106657,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2cccc3ccccc23)oc2nc(N)nc(N)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL602104,,CHEMBL602104,,0,http://www.openphacts.org/units/Nanomolar,884359,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106758,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1159120,Bioorg Med Chem,2010,"{'bei': '18.00', 'le': '0.34', 'lle': '7.91', 'sei': '3.89'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.18,1,http://www.openphacts.org/units/Nanomolar,884530,=,1,1,=,,IC50,nM,,6.6,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0066
,,3106759,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL225072,PEMETREXED,CHEMBL225072,,0,http://www.openphacts.org/units/Nanomolar,884529,=,1,1,=,,IC50,nM,,230000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,230.0
,,3106760,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,,,CHEMBL1159120,Bioorg Med Chem,2010,"{'bei': '10.12', 'le': '0.20', 'lle': '2.66', 'sei': '3.04'}",CHEMBL225071,RALTITREXED,CHEMBL225071,4.64,0,http://www.openphacts.org/units/Nanomolar,884528,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,23.0
,,3106761,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)oc2nc(N)nc(N)c12,,,CHEMBL1159120,Bioorg Med Chem,2010,"{'bei': '17.28', 'le': '0.34', 'lle': '5.81', 'sei': '3.96'}",CHEMBL596672,,CHEMBL596672,7.70,0,http://www.openphacts.org/units/Nanomolar,884358,=,1,1,=,,IC50,nM,,20.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.02
,,3106762,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Sc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)[nH]c2nc(N)nc(N)c12,,,CHEMBL1159120,Bioorg Med Chem,2010,"{'bei': '17.54', 'le': '0.34', 'lle': '6.17', 'sei': '3.95'}",CHEMBL389643,,CHEMBL389643,7.80,0,http://www.openphacts.org/units/Nanomolar,885658,=,1,1,=,,IC50,nM,,16.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.016
,,3106789,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(Sc2oc3nc(N)nc(N)c3c2C)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL598292,,CHEMBL598292,,0,http://www.openphacts.org/units/Nanomolar,884447,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106793,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Sc2oc3nc(N)nc(N)c3c2C)cc1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL598293,,CHEMBL598293,,0,http://www.openphacts.org/units/Nanomolar,884448,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3106797,[],CHEMBL1073057,Inhibition of Escherichia coli DHFR at 30 degC under pH 7.4 by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C(C)C)c1Sc1oc2nc(N)nc(N)c2c1C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1159120,Bioorg Med Chem,2010,,CHEMBL611984,,CHEMBL611984,,0,http://www.openphacts.org/units/Nanomolar,884449,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-5M,UO_0000065,,20.0
,,3242729,[],CHEMBL1115359,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12,,,CHEMBL1156263,J Med Chem,2010,,CHEMBL1093099,,CHEMBL1093099,,0,http://www.openphacts.org/units/Nanomolar,900251,>,1,1,>,,IC50,nM,,33000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,33.0
,,3242732,[],CHEMBL1115359,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,,,CHEMBL1156263,J Med Chem,2010,,CHEMBL1093100,,CHEMBL1093100,,0,http://www.openphacts.org/units/Nanomolar,900252,>,1,1,>,,IC50,nM,,31000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,31.0
,,3242735,[],CHEMBL1115359,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1156263,J Med Chem,2010,"{'bei': '18.00', 'le': '0.34', 'lle': '7.91', 'sei': '3.89'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.18,0,http://www.openphacts.org/units/Nanomolar,900411,=,1,1,=,,IC50,nM,,6.6,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0066
,,3242738,[],CHEMBL1115359,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1156263,J Med Chem,2010,"{'bei': '26.52', 'le': '0.50', 'lle': '6.44', 'sei': '7.30'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,7.70,0,http://www.openphacts.org/units/Nanomolar,900412,=,1,1,=,,IC50,nM,,20.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.02
,,6329413,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '10.38', 'le': '0.19', 'lle': '3.77', 'sei': '2.77'}",CHEMBL389051,,CHEMBL389051,4.96,0,http://www.openphacts.org/units/Nanomolar,1450759,=,1,1,=,,IC50,nM,,11000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,11.0
,,6329414,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '9.39', 'le': '0.17', 'lle': '1.43', 'sei': '3.08'}",CHEMBL169896,OSI-7904,CHEMBL169896,4.70,0,http://www.openphacts.org/units/Nanomolar,1450760,=,1,1,=,,IC50,nM,,20000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,20.0
,,6329415,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '10.46', 'le': '0.21', 'lle': '3.32', 'sei': '2.44'}",CHEMBL225180,,CHEMBL225180,4.66,0,http://www.openphacts.org/units/Nanomolar,1450761,=,1,1,=,,IC50,nM,,22000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,22.0
,,6329416,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2sc3cccc(CNc4ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc4)c3c2c(=O)[nH]1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '9.75', 'le': '0.19', 'lle': '1.71', 'sei': '2.99'}",CHEMBL1818548,,CHEMBL1818548,4.82,0,http://www.openphacts.org/units/Nanomolar,1450762,=,1,1,=,,IC50,nM,,15000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,15.0
,,6329417,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2sc3cccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)c3c2c(=O)[nH]1,,,CHEMBL1817595,Bioorg Med Chem,2011,,CHEMBL1818549,,CHEMBL1818549,,0,http://www.openphacts.org/units/Nanomolar,1450763,>,1,1,>,,IC50,nM,,20000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,20.0
,,6329418,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2sc3cccc(CNc4ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc4)c3c2c(=O)[nH]1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '12.91', 'le': '0.25', 'lle': '4.02', 'sei': '3.41'}",CHEMBL1738741,,CHEMBL1738741,6.40,0,http://www.openphacts.org/units/Nanomolar,1450764,=,1,1,=,,IC50,nM,,400.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.4
,,6329419,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2sc3cccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)c3c2c(=O)[nH]1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '12.61', 'le': '0.24', 'lle': '3.79', 'sei': '3.58'}",CHEMBL1738740,,CHEMBL1738740,6.40,0,http://www.openphacts.org/units/Nanomolar,1450765,=,1,1,=,,IC50,nM,,400.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.4
,,6329420,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1817595,Bioorg Med Chem,2011,,CHEMBL225072,PEMETREXED,CHEMBL225072,,0,http://www.openphacts.org/units/Nanomolar,1450766,=,1,1,=,,IC50,nM,,2300000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,2300.0
,,6329421,[],CHEMBL1819663,Inhibition of Escherichia coli DHFR by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1817595,Bioorg Med Chem,2011,"{'bei': '18.39', 'le': '0.35', 'lle': '8.09', 'sei': '3.97'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.36,0,http://www.openphacts.org/units/Nanomolar,1450767,=,1,1,=,,IC50,nM,,4.4,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.0044
,,10944801,[],CHEMBL2050303,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL2046359,Bioorg Med Chem,2012,"{'bei': '27.56', 'le': '0.52', 'lle': '6.74', 'sei': '7.58'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,8.00,0,http://www.openphacts.org/units/Nanomolar,1652302,=,1,1,=,,IC50,nM,,10.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-8M,UO_0000065,,1.0
,,10944802,[],CHEMBL2050303,Inhibition of Escherichia coli DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL2046359,Bioorg Med Chem,2012,"{'bei': '17.73', 'le': '0.33', 'lle': '7.79', 'sei': '3.83'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.06,0,http://www.openphacts.org/units/Nanomolar,1652300,=,1,1,=,,IC50,nM,,8.8,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,10'-9M,UO_0000065,,8.8
